,speciesCODE,spName,Contribution,colCode
0,infoflora:402700,Sorbus torminalis [TRAC],0.9246009906439185,#311165
0,vogelwarte:3430,Leiopicus medius [AVES],23.891029168959825,#fcfdbf
0,infofauna:22854,Anoplodera rufipes [COLE],0.04953219592735278,#311165
0,swisslichens:1856,Arthonia dispersa [LICH],0.03302146395156852,#311165
0,infofauna:21339,Anthaxia podolica [COLE],0.09356081452944413,#311165
0,infoflora:48700,Asarum europaeum [TRAC],1.3153549807374794,#621980
0,infoflora:83100,Carex alba [TRAC],2.570170610897083,#912b81
0,swisslichens:153,Bacidia incompta [LICH],0.0,#311165
0,infoflora:150400,Epipactis purpurata [TRAC],0.8090258668134287,#311165
0,infoflora:180400,Galium sylvaticum [TRAC],1.0952118877270225,#621980
0,infoflora:230000,Lathyrus niger [TRAC],0.445789763346175,#311165
0,infoflora:347600,Rosa arvensis [TRAC],2.856356631810677,#912b81
0,infoflora:283400,Ornithogalum pyrenaicum [TRAC],0.3577325261419923,#311165
0,infoflora:206400,Hippocrepis emerus [TRAC],2.7572922399559716,#912b81
0,infofauna:22930,Chlorophorus figuratus [COLE],0.12107870115575124,#311165
0,infofauna:31128,Satyrium ilicis [LEPI],0.5723720418271877,#311165
0,swisslichens:412,Cladonia rangiformis [LICH],0.20363236103467255,#311165
0,infofauna:22821,Rhagium sycophanta [COLE],0.2201430930104568,#311165
0,infofauna:22857,Anoplodera sexguttata [COLE],0.18712162905888827,#311165
0,infofauna:22926,Plagionotus arcuatus [COLE],0.27517886626307103,#311165
0,infofauna:22927,Plagionotus detritus [COLE],0.03852504127682994,#311165
0,infofauna:31247,Lopinga achine [LEPI],5.7457347275729225,#c23b75
0,infofauna:31126,Favonius quercus [LEPI],0.17611447440836545,#311165
0,swissfungi:3973,Lactarius subumbonatus [FUNG],0.07154650522839846,#311165
0,infoflora:158800,Erythronium dens-canis [TRAC],0.09906439185470556,#311165
0,infoflora:216400,Isopyrum thalictroides [TRAC],0.03302146395156852,#311165
0,infoflora:259200,Mespilus germanica [TRAC],0.20913593835993394,#311165
0,infoflora:201500,Hieracium glaucinum [TRAC],0.13758943313153552,#311165
0,infoflora:335300,Pyrus pyraster [TRAC],0.4292790313703908,#311165
0,infoflora:102000,Cephalanthera rubra [TRAC],4.744083654375344,#c23b75
0,swissfungi:22222,Gymnopus fusipes [FUNG],0.5338470005503577,#311165
0,swissfungi:6688,Stereum hirsutum [FUNG],0.9741331865712713,#311165
0,swissfungi:7024,Tricholoma ustaloides [FUNG],0.04953219592735278,#311165
0,infoflora:402500,Sorbus domestica [TRAC],0.7539900935608145,#311165
0,infofauna:21372,Agrilus laticornis [COLE],0.06604292790313704,#311165
0,infoflora:71600,Calamintha ascendens [TRAC],0.0275178866263071,#311165
0,infofauna:21363,Agrilus biguttatus [COLE],0.29168959823885526,#311165
0,infofauna:22773,Protaetia speciosissima [COLE],0.2146395156851954,#311165
0,infofauna:22878,Cerambyx cerdo [COLE],0.9411117226197028,#311165
0,infofauna:22901,Ropalopus femoratus [COLE],0.06604292790313704,#311165
0,swissfungi:6343,Russula minutula [FUNG],0.00550357732526142,#311165
0,swissfungi:6373,Russula risigallina [FUNG],0.14309301045679693,#311165
0,swisslichens:1008,Parmotrema chinense [LICH],0.08805723720418272,#311165
0,swisslichens:1374,Strangospora pinicola [LICH],0.02201430930104568,#311165
0,swissfungi:7533,Boletus pseudoregius [FUNG],0.10456796917996697,#311165
0,infoflora:332600,Pulmonaria montana [TRAC],0.0275178866263071,#311165
0,infoflora:42100,Arabis turrita [TRAC],1.1612548156301594,#621980
0,infoflora:204400,Hieracium sabaudum [TRAC],0.20913593835993394,#311165
0,infoflora:229700,Lathyrus linifolius [TRAC],0.8640616400660429,#311165
0,swissfungi:166,Amanita caesarea [FUNG],0.06604292790313704,#311165
0,swissfungi:4801,Mycena inclinata [FUNG],0.22564667033571822,#311165
0,infofauna:31285,Watsonalla binaria [LEPI],0.3026967528893781,#311165
0,infofauna:30988,Mimas tiliae [LEPI],0.2971931755641167,#311165
