,speciesCODE,spName,Contribution,colCode
0,infoflora:159300,Eupatorium cannabinum [TRAC],0.9038182001352849,#311165
0,infoflora:411200,Tamus communis [TRAC],0.48069311918023117,#311165
0,infoflora:94800,Carex tomentosa [TRAC],0.10650087071657816,#311165
0,infofauna:17244,Orthetrum albistylum [ODON],0.11945367931724307,#311165
0,infoflora:218100,Juncus articulatus [TRAC],0.4677403105795662,#311165
0,infoflora:318200,Potamogeton berchtoldii [TRAC],0.06188564109206569,#311165
0,vogelwarte:3000,Streptopelia turtur [AVES],1.4492753623188406,#621980
0,infoflora:150800,Equisetum hyemale [TRAC],0.32957701883914053,#311165
0,swisslichens:1856,Arthonia dispersa [LICH],0.008635205733776607,#311165
0,swisslichens:153,Bacidia incompta [LICH],0.004317602866888304,#311165
0,swisslichens:72,Arthonia cinnabarina [LICH],0.021588014334441515,#311165
0,infoflora:214800,Inula salicina [TRAC],0.18133932040930875,#311165
0,infoflora:337300,Ranunculus auricomus [TRAC],0.341090626484176,#311165
0,infoflora:151500,Equisetum telmateia [TRAC],0.5713627793848856,#311165
0,vogelwarte:3660,Oriolus oriolus [AVES],0.3209418131053639,#311165
0,infoflora:228000,Laserpitium prutenicum [TRAC],0.01295280860066491,#311165
0,infofauna:70113,Bufo bufo [AMPH],7.643596275347927,#ec5860
0,infoflora:366400,Salix triandra [TRAC],0.05756803822517738,#311165
0,infofauna:17697,Pteronemobius heydenii [ORTH],0.5454571621835557,#311165
0,infofauna:31152,Apatura ilia [LEPI],0.4706187124908251,#311165
0,infofauna:31160,Brenthis ino [LEPI],0.7152828749478289,#311165
0,infofauna:70111,Bombina variegata [AMPH],2.3099175337852422,#912b81
0,swissfungi:198,Amanita strobiliformis [FUNG],0.041736827713253606,#311165
0,swissfungi:1369,Coriolopsis gallica [FUNG],0.09066966020465438,#311165
0,infoflora:252900,Malus sylvestris [TRAC],0.10650087071657816,#311165
0,infofauna:18331,Amblystomus niger [COLEca],0.0028784019112588688,#311165
0,infofauna:18581,Drypta dentata [COLEca],0.008635205733776607,#311165
0,infofauna:30906,Euthrix potatoria [LEPI],0.1122576745390959,#311165
0,infoflora:218700,Juncus conglomeratus [TRAC],0.07196004778147173,#311165
0,infoflora:331200,Pulicaria dysenterica [TRAC],0.09066966020465438,#311165
0,nism:228,Lejeunea cavifolia [BRYO],0.1583121051192378,#311165
0,nism:1516,Homalia trichomanoides [BRYO],0.1295280860066491,#311165
0,infoflora:93300,Carex remota [TRAC],0.5569707698285912,#311165
0,infoflora:193600,Gypsophila muralis [TRAC],0.15543370320797895,#311165
