,speciesCODE,spName,Contribution,colCode
0,infoflora:218100,Juncus articulatus [TRAC],4.147838402913603,#c23b75
0,infofauna:31160,Brenthis ino [LEPI],5.253928643690565,#c23b75
0,infoflora:435800,Valeriana officinalis [TRAC],1.3623794429082081,#621980
0,infoflora:436200,Valeriana repens [TRAC],1.3016793687192285,#621980
0,infoflora:149200,Epilobium tetragonum [TRAC],0.5260673096378229,#311165
0,infoflora:114900,Cirsium palustre [TRAC],5.301139812504215,#c23b75
0,infoflora:61400,Bidens tripartita [TRAC],0.26303365481891144,#311165
0,infoflora:189600,Geum rivale [TRAC],4.289471909354556,#c23b75
0,infoflora:178000,Galium boreale [TRAC],1.5579685708504754,#621980
0,infoflora:394200,Silaum silaus [TRAC],0.8498010386457139,#311165
0,infoflora:369000,Sanguisorba officinalis [TRAC],4.168071760976597,#c23b75
0,infofauna:70106,Triturus cristatus [AMPH],1.5377352127874822,#621980
0,infoflora:211500,Hypericum tetrapterum [TRAC],1.450057327847845,#621980
0,infoflora:338400,Ranunculus flammula [TRAC],0.8295676805827207,#311165
0,infoflora:395200,Silene flos-cuculi [TRAC],2.866392392257368,#912b81
0,infoflora:124300,Crepis paludosa [TRAC],4.3906386996695215,#c23b75
0,infoflora:244900,Lotus pedunculatus [TRAC],1.2679571052809064,#621980
0,infoflora:406400,Stachys palustris [TRAC],1.1128346934646254,#621980
0,infoflora:219800,Juncus subnodulosus [TRAC],0.7756120590814055,#311165
0,infoflora:314900,Polygonum hydropiper [TRAC],0.8700343967087071,#311165
0,infoflora:315400,Polygonum mite [TRAC],0.5328117623254872,#311165
0,nism:1840,Plagiomnium elatum [BRYO],0.4586227827611789,#311165
0,nism:2109,Rhodobryum roseum [BRYO],0.10791124300263033,#311165
0,infoflora:266800,Myosotis scorpioides [TRAC],2.758481149254738,#912b81
0,infoflora:25500,Alopecurus aequalis [TRAC],0.16861131719160988,#311165
0,nism:10,Phaeoceros laevis [BRYO],0.3102448236325622,#311165
0,nism:1259,Drepanocladus aduncus [BRYO],0.21582248600526066,#311165
0,vogelwarte:4470,Acrocephalus palustris [AVES],1.0184123558373237,#621980
0,nism:733,Brachythecium mildeanum [BRYO],0.11465569569029473,#311165
0,infoflora:387700,Senecio aquaticus [TRAC],0.25628920213124706,#311165
0,infoflora:315300,Polygonum minus [TRAC],0.3709448978215418,#311165
0,swissfungi:3387,Hymenoscyphus rhodoleucus [FUNG],0.013488905375328791,#311165
0,infoflora:435600,Valeriana dioica [TRAC],3.6352599986511094,#912b81
0,infofauna:31102,Lycaena helle [LEPI],2.603358737438457,#912b81
0,infoflora:115100,Cirsium rivulare [TRAC],0.9644567343360086,#311165
0,nism:410,Riccia  [BRYO],0.040466716125986374,#311165
0,infoflora:266400,Myosotis nemorosa [TRAC],0.33047818169555543,#311165
0,infoflora:311900,Polemonium caeruleum [TRAC],0.24280029675591824,#311165
0,infoflora:415800,Thalictrum flavum [TRAC],1.2612126525932421,#621980
0,swissfungi:7068,Triphragmium ulmariae [FUNG],0.013488905375328791,#311165
0,infoflora:436000,Valeriana pratensis [TRAC],0.013488905375328791,#311165
0,swissfungi:108,Agrocybe elatella [FUNG],0.22931139138058945,#311165
0,infofauna:70108,Lissotriton vulgaris [AMPH],2.434747420246847,#912b81
0,vogelwarte:1850,Vanellus vanellus [AVES],3.5543265663991366,#912b81
0,vogelwarte:1680,Crex crex [AVES],3.5003709448978215,#912b81
0,swissfungi:7601,Cudoniella clavus [FUNG],0.006744452687664396,#311165
0,infoflora:211700,Hypericum ×desetangsii [TRAC],0.053955621501315165,#311165
0,infoflora:61200,Bidens radiata [TRAC],0.07418897956430835,#311165
0,infofauna:70120,Hyla arborea [AMPH],8.707088419774735,#fc8e64
0,infoflora:187900,Geranium palustre [TRAC],0.5665340257638093,#311165
0,infoflora:210800,Hypericum maculatum [TRAC],0.09442233762730154,#311165
0,infoflora:174400,Fritillaria meleagris [TRAC],0.4990894988871653,#311165
0,nism:1605,Calliergonella lindbergii [BRYO],0.4518783300735145,#311165
0,nism:2282,Splachnum ampullaceum [BRYO],0.026977810750657583,#311165
0,infoflora:160800,Euphorbia palustris [TRAC],0.14163350644095232,#311165
0,infoflora:114400,Cirsium helenioides [TRAC],0.6002562892021313,#311165
0,infoflora:60800,Bidens cernua [TRAC],0.1618668645039455,#311165
0,infofauna:31165,Boloria titania [LEPI],4.700883523302084,#c23b75
0,swissfungi:703,Calycellina ulmariae [FUNG],0.006744452687664396,#311165
0,nism:1012,Calliergon cordifolium [BRYO],0.026977810750657583,#311165
0,swissfungi:3436,Hypholoma ericaeoides [FUNG],0.03372226343832198,#311165
0,infofauna:59935,Bombus veteranus [APID],0.0,#311165
0,swissfungi:2386,Entoloma griseorubidum [FUNG],0.026977810750657583,#311165
0,infoflora:182700,Gentiana asclepiadea [TRAC],2.9743036352599987,#912b81
0,swissfungi:3075,Hohenbuehelia longipes [FUNG],0.006744452687664396,#311165
0,swissfungi:589,Botryotinia calthae [FUNG],0.08093343225197275,#311165
0,nism:2283,Splachnum sphaericum [BRYO],0.18884467525460308,#311165
0,swissfungi:598,Botryotinia ranunculi [FUNG],0.07418897956430835,#311165
0,swissfungi:4932,Naucoria bohemica [FUNG],0.10116679031496593,#311165
0,swissfungi:3351,Hymenoscyphus equisetinus [FUNG],0.006744452687664396,#311165
0,infoflora:344210,Rhinanthus angustifolius [TRAC],0.1483779591286167,#311165
0,swissfungi:7266,Verpatinia spiraeicola [FUNG],0.0,#311165
0,swissfungi:2354,Entoloma costatum [FUNG],0.026977810750657583,#311165
0,infoflora:113900,Cirsium canum [TRAC],0.10116679031496593,#311165
0,nism:1827,Physcomitrium patens [BRYO],0.020233358062993187,#311165
0,nism:427,Riccia warnstorfii [BRYO],0.0,#311165
0,swissfungi:4805,Mycena latifolia [FUNG],0.08093343225197275,#311165
0,nism:2471,Weissia squarrosa [BRYO],0.013488905375328791,#311165
0,nism:69,Blasia pusilla [BRYO],0.026977810750657583,#311165
0,swissfungi:7657,Geoglossum glutinosum [FUNG],0.0,#311165
0,nism:396,Riccardia chamedryfolia [BRYO],0.03372226343832198,#311165
0,nism:2692,Bryum gemmiferum [BRYO],0.04721116881365077,#311165
0,swissfungi:2240,Diplonaevia emergens [FUNG],0.0,#311165
0,nism:1819,Philonotis marchica [BRYO],0.06070007418897956,#311165
0,nism:774,Breutelia chrysocoma [BRYO],0.013488905375328791,#311165
0,nism:1316,Ephemerum cohaerens [BRYO],0.013488905375328791,#311165
0,nism:1825,Physcomitrium eurystomum [BRYO],0.0,#311165
0,swissfungi:2669,Galerina jaapii [FUNG],0.006744452687664396,#311165
0,infofauna:70105,Triturus carnifex [AMPH],0.19558912794226746,#311165
0,infofauna:70119,Hyla intermedia [AMPH],0.580022931139138,#311165
0,nism:420,Riccia huebeneriana [BRYO],0.006744452687664396,#311165
0,infoflora:416100,Thalictrum lucidum [TRAC],0.20233358062993187,#311165
0,nism:3842,Physcomitrium eurystomum [BRYO],0.006744452687664396,#311165
0,nism:409,Riccia canaliculata [BRYO],0.006744452687664396,#311165
0,infofauna:8176,Oxychilus clarus [MOLL],0.16861131719160988,#311165
