,speciesCODE,spName,Contribution,colCode
0,infofauna:31092,Cupido argiades [LEPI],3.275237854677107,#912b81
0,infoflora:405500,Stachys annua [TRAC],0.5388566136229688,#311165
0,infoflora:139200,Dipsacus fullonum [TRAC],1.044034688894502,#621980
0,infoflora:438800,Verbascum densiflorum [TRAC],0.6020038730319104,#311165
0,infoflora:10100,Ajuga chamaepitys [TRAC],0.5725351519744043,#311165
0,infoflora:232000,Legousia speculum-veneris [TRAC],1.1955881114759621,#621980
0,swissfungi:7953,Puccinia malvacearum [FUNG],0.025258903763576663,#311165
0,vogelwarte:4610,Sylvia communis [AVES],9.055316999242233,#fc8e64
0,infofauna:23003,Phytoecia pustulata [COLE],0.07577671129072998,#311165
0,infofauna:31101,Lycaena dispar [LEPI],0.7535572956133704,#311165
0,infoflora:377900,Scandix pecten-veneris [TRAC],0.49254862338974487,#311165
0,infoflora:439500,Verbascum pulverulentum [TRAC],0.21891049928433104,#311165
0,infofauna:17646,Conocephalus fuscus [ORTH],8.436473857034605,#fc8e64
0,infofauna:31000,Carcharodus alceae [LEPI],1.96598467626505,#621980
0,infofauna:31253,Pyronia tithonus [LEPI],1.149280121242738,#621980
0,infofauna:17760,Euchorthippus declivus [ORTH],2.42064494400943,#912b81
0,infoflora:25900,Alopecurus myosuroides [TRAC],0.6819904016165698,#311165
0,nism:149,Fossombronia pusilla [BRYO],0.0673570767028711,#311165
0,vogelwarte:4100,Saxicola torquatus [AVES],11.72855098088743,#fec68a
0,infofauna:31174,Issoria lathonia [LEPI],2.803738317757009,#912b81
0,infofauna:8004,Pomatias elegans [MOLL],1.4565967836995874,#621980
0,infoflora:2900,Acinos arvensis [TRAC],1.300833543824198,#621980
0,infoflora:437100,Valerianella carinata [TRAC],0.6693609497347816,#311165
0,infoflora:7200,Aethusa cynapium [TRAC],1.2082175633577503,#621980
0,infoflora:448000,Vicia tetrasperma [TRAC],0.38309337374757935,#311165
0,infoflora:221300,Kickxia spuria [TRAC],0.7914456512587353,#311165
0,infoflora:176600,Galeopsis ladanum [TRAC],0.1262945188178833,#311165
0,infoflora:262300,Misopates orontium [TRAC],0.7493474783194409,#311165
0,infoflora:379800,Scleranthus annuus [TRAC],0.3283657489264966,#311165
0,infoflora:424700,Trifolium arvense [TRAC],0.6693609497347816,#311165
0,infoflora:82200,Carduus nutans [TRAC],0.2147006819904016,#311165
0,infofauna:18338,Poecilus cupreus [COLEca],0.7619769302012293,#311165
0,infofauna:18520,Chlaenius vestitus [COLEca],0.050517807527153326,#311165
0,infofauna:18323,Acupalpus meridianus [COLEca],0.1936515955207544,#311165
0,infoflora:324400,Potentilla recta [TRAC],0.47149953692009766,#311165
0,infoflora:65300,Bromus arvensis [TRAC],0.18944177822682495,#311165
0,infoflora:221200,Kickxia elatine [TRAC],0.4294013639808032,#311165
0,infoflora:8200,Agrostemma githago [TRAC],0.408352277511156,#311165
0,infoflora:98500,Centaurea cyanus [TRAC],0.6609413151469227,#311165
0,infoflora:422000,Torilis arvensis [TRAC],0.4336111812747327,#311165
0,infoflora:161000,Euphorbia platyphyllos [TRAC],0.5514860655047571,#311165
0,infoflora:30300,Anchusa arvensis [TRAC],0.2315399511661194,#311165
0,vogelwarte:5570,Emberiza calandra [AVES],2.8205775869327274,#912b81
0,infoflora:439200,Verbascum phlomoides [TRAC],0.07998652858465943,#311165
0,infoflora:273500,Odontites vulgaris [TRAC],1.1703292077123852,#621980
0,infoflora:160000,Euphorbia exigua [TRAC],0.5135977098593921,#311165
0,nism:1991,Protobryum bryoides [BRYO],0.14313378799360107,#311165
0,infoflora:291100,Papaver dubium [TRAC],0.1936515955207544,#311165
0,infoflora:343000,Reseda luteola [TRAC],0.6735707670287109,#311165
0,infoflora:393600,Sherardia arvensis [TRAC],0.6946198534983582,#311165
0,infoflora:229400,Lathyrus hirsutus [TRAC],0.03788835564536499,#311165
0,infoflora:337100,Ranunculus arvensis [TRAC],0.33257556622042606,#311165
0,infoflora:258600,Mentha suaveolens [TRAC],0.050517807527153326,#311165
0,infoflora:37900,Apera spica-venti [TRAC],0.38309337374757935,#311165
0,infoflora:123600,Crepis foetida [TRAC],0.22733013387218998,#311165
0,infoflora:419800,Thymelaea passerina [TRAC],0.008419634587858887,#311165
0,infoflora:160100,Euphorbia falcata [TRAC],0.08840616317251832,#311165
0,infoflora:438400,Verbascum blattaria [TRAC],0.2736381241054138,#311165
0,infoflora:425400,Trifolium fragiferum [TRAC],0.1936515955207544,#311165
0,infoflora:230900,Lathyrus tuberosus [TRAC],0.8040751031405237,#311165
0,infoflora:65500,Bromus commutatus [TRAC],0.14313378799360107,#311165
0,infoflora:67900,Buglossoides arvensis [TRAC],0.20628104740254274,#311165
0,vogelwarte:1610,Coturnix coturnix [AVES],0.050517807527153326,#311165
0,infoflora:234200,Leontodon saxatilis [TRAC],0.09261598046644776,#311165
0,infoflora:66200,Bromus japonicus [TRAC],0.10945524964216552,#311165
0,infoflora:434300,Vaccaria hispanica [TRAC],0.050517807527153326,#311165
0,infoflora:29900,Anagallis foemina [TRAC],0.2020712301086133,#311165
0,infoflora:58150,Ballota nigra [TRAC],0.18102214363896607,#311165
0,infoflora:343100,Reseda phyteuma [TRAC],0.06314725940894166,#311165
0,infoflora:360700,Rumex pulcher [TRAC],0.37467373915972046,#311165
0,infoflora:439850,Verbascum thapsus [TRAC],0.1726025090511072,#311165
0,infofauna:18006,Cylindera germanica [COLEca],0.09261598046644776,#311165
0,infoflora:67000,Bromus secalinus [TRAC],0.35362465269007326,#311165
0,infoflora:72400,Calendula arvensis [TRAC],0.45887008503830934,#311165
0,nism:1998,Tortula modica [BRYO],0.06314725940894166,#311165
0,infoflora:234700,Leonurus cardiaca [TRAC],0.3241559316325672,#311165
0,infoflora:34600,Anthemis arvensis [TRAC],0.522017344447251,#311165
0,infofauna:18262,Ophonus azureus [COLEca],0.2610086722236255,#311165
0,infofauna:18475,Amara similata [COLEca],0.4041424602172266,#311165
0,infoflora:230100,Lathyrus nissolia [TRAC],0.016839269175717774,#311165
0,infoflora:42400,Arctium minus [TRAC],0.16839269175717772,#311165
0,infoflora:42800,Arctium tomentosum [TRAC],0.0673570767028711,#311165
0,infofauna:59019,Hylaeus angustatus [APID],0.07156689399680054,#311165
0,infofauna:59102,Andrena alfkenella [APID],0.15155342258145996,#311165
0,infofauna:59361,Lasioglossum lineare [APID],0.3115264797507788,#311165
0,infofauna:18204,Bembidion genei [COLEca],0.0673570767028711,#311165
0,infoflora:282700,Orlaya grandiflora [TRAC],0.1641828744632483,#311165
0,infoflora:276900,Onopordum acanthium [TRAC],0.6104235076197693,#311165
0,infoflora:396000,Silene noctiflora [TRAC],0.46728971962616817,#311165
0,infofauna:59822,Xylocopa iris [APID],0.03788835564536499,#311165
0,infoflora:228900,Lathyrus aphaca [TRAC],0.08840616317251832,#311165
0,infoflora:176100,Gagea villosa [TRAC],1.0987623137155849,#621980
0,infofauna:18281,Harpalus dimidiatus [COLEca],0.15155342258145996,#311165
0,infoflora:431900,Turritis glabra [TRAC],0.37467373915972046,#311165
0,infoflora:46100,Artemisia absinthium [TRAC],0.5725351519744043,#311165
0,infoflora:30800,Anchusa officinalis [TRAC],0.23574976846004883,#311165
0,infoflora:207200,Holosteum umbellatum [TRAC],0.3999326429232971,#311165
0,infofauna:59027,Hylaeus cornutus [APID],0.08840616317251832,#311165
0,infofauna:59056,Hylaeus tyrolensis [APID],0.05472762482108276,#311165
0,infofauna:59229,Panurgus dentipes [APID],0.07998652858465943,#311165
0,infofauna:59825,Ceratina chalybea [APID],0.07577671129072998,#311165
0,infoflora:225000,Lactuca virosa [TRAC],0.11366506693609499,#311165
0,infoflora:270200,Nepeta cataria [TRAC],0.08419634587858886,#311165
0,infoflora:225600,Lamium amplexicaule [TRAC],0.522017344447251,#311165
0,infoflora:97700,Caucalis platycarpos [TRAC],0.5304369790351099,#311165
0,nism:659,Pseudocrossidium hornschuchianum [BRYO],0.07577671129072998,#311165
0,infoflora:291200,Papaver dubium [TRAC],0.11366506693609499,#311165
0,infoflora:437300,Valerianella dentata [TRAC],0.2147006819904016,#311165
0,infoflora:235200,Lepidium graminifolium [TRAC],0.03367853835143555,#311165
0,infoflora:256200,Melampyrum arvense [TRAC],0.9766776121916309,#311165
0,infofauna:59101,Andrena agilissima [APID],0.08840616317251832,#311165
0,nism:2000,Tortula lanceola [BRYO],0.11366506693609499,#311165
0,vogelwarte:1600,Perdix perdix [AVES],0.07998652858465943,#311165
0,infoflora:34800,Anthemis cotula [TRAC],0.03367853835143555,#311165
0,infoflora:157000,Erucastrum gallicum [TRAC],0.21891049928433104,#311165
0,infofauna:18256,Ophonus ardosiacus [COLEca],0.07156689399680054,#311165
0,infoflora:404300,Spergula arvensis [TRAC],0.5009682579776038,#311165
0,infoflora:218600,Juncus compressus [TRAC],0.2610086722236255,#311165
0,nism:1317,Ephemerum minutissimum [BRYO],0.07577671129072998,#311165
0,nism:2012,Tortula truncata [BRYO],0.30731666245684935,#311165
0,infoflora:25700,Alopecurus geniculatus [TRAC],0.8714321798433948,#311165
0,infofauna:18228,Bembidion obtusum [COLEca],0.11366506693609499,#311165
0,infofauna:18582,Brachinus crepitans [COLEca],0.13050433611181275,#311165
0,nism:1805,Microbryum curvicollum [BRYO],0.008419634587858887,#311165
0,nism:619,Didymodon acutus [BRYO],0.04209817293929443,#311165
0,infoflora:273150,Odontites vernus [TRAC],0.050517807527153326,#311165
0,nism:1416,Funaria fascicularis [BRYO],0.04209817293929443,#311165
0,infoflora:175400,Fumaria vaillantii [TRAC],0.38309337374757935,#311165
0,infofauna:29377,Pyropteron chrysidiformis [LEPI],0.050517807527153326,#311165
0,infofauna:59157,Andrena lagopus [APID],0.03788835564536499,#311165
0,nism:10,Phaeoceros laevis [BRYO],0.09261598046644776,#311165
0,nism:2519,Anthoceros agrestis [BRYO],0.07998652858465943,#311165
0,nism:2490,Dicranella staphylina [BRYO],0.33257556622042606,#311165
0,infoflora:146450,Elymus athericus [TRAC],0.03788835564536499,#311165
0,infofauna:26430,Plectrocnemia brevis [TRIC],0.10945524964216552,#311165
